date,BTC-USD,ETC-USD,ALGO-USD,XTZ-USD,ETH-USD,EOS-USD,XLM-USD,LTC-USD,LINK-USD,BCH-USD,DASH-USD
2020-04-01 18:00:00,6666.11,5.036,0.1542,1.6125,136.14,2.281,0.0409,39.33,2.27833,224.28,65.926
2020-04-02 00:00:00,6618.73,4.994,0.1522,1.6129,136.63,2.268,0.040522,39.44,2.2831,225.02,65.428
2020-04-02 06:00:00,6695.0,5.072,0.157,1.714,137.86,2.298,0.041014,39.8,2.33,228.49,66.279
2020-04-02 12:00:00,7091.69,5.225,0.1574,1.7142,145.62,2.428,0.042231,41.58,2.36696,240.91,69.902
2020-04-02 18:00:00,6804.52,5.101,0.1583,1.6708,141.53,2.294,0.041295,39.97,2.298,232.11,67.599
2020-04-03 00:00:00,6784.97,5.139,0.1561,1.6838,141.85,2.311,0.041643,40.27,2.31316,235.38,68.295
2020-04-03 06:00:00,7015.0,5.221,0.1616,1.78,146.4,2.375,0.042121,41.22,2.38293,241.26,70.317
2020-04-03 12:00:00,6725.38,5.041,0.157,1.6914,140.85,2.308,0.040869,40.35,2.31599,234.12,67.649
2020-04-03 18:00:00,6741.99,5.123,0.1583,1.6772,141.54,2.335,0.041417,40.54,2.30047,236.29,67.339
2020-04-04 00:00:00,6737.59,5.092,0.1621,1.6719,140.24,2.31,0.041143,40.29,2.268,235.13,67.353
2020-04-04 06:00:00,6705.0,5.109,0.165,1.6798,140.98,2.308,0.040991,40.19,2.27532,234.66,67.967
2020-04-04 12:00:00,6789.59,5.181,0.1713,1.694,143.49,2.343,0.041472,40.49,2.29722,236.77,68.126
2020-04-04 18:00:00,6874.77,5.18,0.1788,1.6994,144.48,2.369,0.041995,40.85,2.31964,239.27,68.431
2020-04-05 00:00:00,6793.15,5.12,0.1809,1.6826,142.96,2.338,0.041717,40.52,2.28479,235.88,67.516
2020-04-05 06:00:00,6783.32,5.094,0.1775,1.686,143.02,2.342,0.041744,40.53,2.28424,234.94,67.446
2020-04-05 12:00:00,6810.01,5.043,0.1727,1.6946,143.59,2.362,0.042217,40.7,2.28498,232.46,66.968
2020-04-05 18:00:00,6778.25,5.042,0.1719,1.666,142.79,2.352,0.04358,40.38,2.26721,231.42,66.93
2020-04-06 00:00:00,7010.0,5.214,0.1785,1.7181,149.15,2.446,0.0453,41.89,2.33171,239.67,69.52
2020-04-06 06:00:00,7111.46,5.287,0.1789,1.7365,154.55,2.487,0.047455,42.35,2.38793,243.3,70.268
2020-04-06 12:00:00,7224.58,5.573,0.1877,1.883,166.37,2.696,0.049156,44.93,2.50204,256.57,72.812
2020-04-06 18:00:00,7341.56,5.627,0.1881,1.9119,171.5,2.763,0.049999,45.12,2.5654,258.41,73.25
2020-04-07 00:00:00,7286.57,5.575,0.1869,1.9352,170.33,2.728,0.049337,45.72,2.61382,255.74,72.762
2020-04-07 06:00:00,7392.13,5.724,0.1938,2.0368,172.63,2.766,0.050692,46.45,2.8066,259.8,74.722
2020-04-07 12:00:00,7360.72,5.71,0.1936,2.0628,172.31,2.735,0.050593,46.5,2.85507,259.48,74.808
2020-04-07 18:00:00,7200.01,5.473,0.1857,1.9566,164.57,2.636,0.048425,44.8,2.72925,252.59,72.087
2020-04-08 00:00:00,7418.42,5.896,0.1957,2.08,174.26,2.79,0.050572,47.1,2.90906,278.31,75.982
2020-04-08 06:00:00,7298.7,5.65,0.1862,2.0039,168.81,2.695,0.049281,45.99,2.82,267.09,74.665
2020-04-08 12:00:00,7319.27,5.773,0.1925,2.0552,170.54,2.716,0.049884,46.13,2.92938,267.4,74.502
2020-04-08 18:00:00,7370.11,5.823,0.204,2.1483,173.36,2.75,0.051376,46.58,3.17001,267.38,75.615
2020-04-09 00:00:00,7316.22,5.753,0.2,2.1226,170.84,2.726,0.050051,46.17,3.226,265.17,75.231
2020-04-09 06:00:00,7184.31,5.63,0.1988,2.0445,167.97,2.701,0.049197,45.43,3.26877,255.0,77.21
2020-04-09 12:00:00,7302.59,5.817,0.2021,2.1165,170.47,2.72,0.052199,46.27,3.38847,258.37,82.425
2020-04-09 18:00:00,7293.24,5.892,0.2006,2.1083,169.75,2.726,0.052135,46.29,3.3101,256.37,83.057
2020-04-10 00:00:00,6958.94,5.481,0.1812,1.9946,160.88,2.557,0.048814,43.42,3.04073,239.0,77.339
2020-04-10 06:00:00,6902.19,5.275,0.1782,1.9306,158.09,2.499,0.047945,42.57,3.05123,237.25,73.928
2020-04-10 12:00:00,6878.06,5.252,0.1808,1.9315,157.75,2.477,0.047336,42.21,3.24767,233.4,72.877
2020-04-10 18:00:00,6871.91,5.27,0.1793,1.9107,158.1,2.499,0.047787,42.36,3.22601,233.16,74.552
2020-04-11 00:00:00,6938.79,5.373,0.1841,2.0248,161.05,2.546,0.049214,43.05,3.4101,239.09,75.727
2020-04-11 06:00:00,6890.85,5.329,0.1826,1.9962,159.23,2.525,0.048941,42.64,3.31721,235.15,75.411
2020-04-11 12:00:00,6797.69,5.202,0.1763,1.9504,155.94,2.463,0.0492,41.98,3.14555,228.34,74.386
2020-04-11 18:00:00,6889.65,5.296,0.1803,1.9786,158.55,2.514,0.049879,42.61,3.30268,233.38,74.993
2020-04-12 00:00:00,6843.77,5.255,0.1761,1.9446,157.33,2.486,0.049112,42.21,3.25317,230.19,74.103
2020-04-12 06:00:00,6862.19,5.299,0.179,1.9531,158.45,2.502,0.04938,42.66,3.28407,233.03,74.933
2020-04-12 12:00:00,7123.91,5.448,0.1867,2.0375,163.64,2.585,0.050917,43.43,3.56225,240.92,77.182
2020-04-12 18:00:00,6908.13,5.314,0.1778,1.9994,158.87,2.497,0.048976,42.04,3.42432,233.65,74.201
2020-04-13 00:00:00,6704.57,5.111,0.1718,1.923,152.36,2.394,0.046751,40.25,3.36021,225.61,71.464
2020-04-13 06:00:00,6790.83,5.171,0.1708,1.9484,155.61,2.431,0.048109,40.78,3.44157,223.12,73.513
2020-04-13 12:00:00,6765.02,5.115,0.1724,1.914,153.99,2.391,0.047539,40.33,3.34001,219.5,72.358
2020-04-13 18:00:00,6861.21,5.212,0.1765,1.9425,156.76,2.448,0.048292,41.37,3.3831,224.42,73.479
2020-04-14 00:00:00,6897.38,5.231,0.1761,1.947,158.12,2.458,0.048876,41.52,3.40881,226.18,74.143
2020-04-14 06:00:00,6845.59,5.196,0.1755,1.9399,157.06,2.443,0.048069,41.08,3.35572,223.65,73.247
2020-04-14 12:00:00,6931.45,5.305,0.1806,1.9775,159.87,2.477,0.0484,41.56,3.39493,224.73,73.208
2020-04-14 18:00:00,6877.37,5.257,0.1771,1.9477,158.65,2.469,0.04814,41.22,3.25,223.41,72.354
2020-04-15 00:00:00,6919.67,5.349,0.1811,1.971,160.81,2.495,0.048428,41.64,3.29745,224.24,73.343
2020-04-15 06:00:00,6781.65,5.27,0.1748,1.935,157.78,2.447,0.0475,40.82,3.22944,222.29,72.074
2020-04-15 12:00:00,6756.62,5.239,0.1726,1.9262,157.52,2.454,0.047743,40.65,3.18899,221.44,72.346
2020-04-15 18:00:00,6624.12,5.045,0.1676,1.9024,152.77,2.401,0.046187,39.3,3.12482,215.16,69.768
2020-04-16 00:00:00,6644.12,5.048,0.1691,1.907,153.42,2.406,0.045885,38.99,3.10885,212.69,69.653
2020-04-16 06:00:00,7030.44,5.414,0.1802,2.0078,170.19,2.641,0.048813,42.27,3.35366,229.32,75.46
2020-04-16 12:00:00,7012.9,5.376,0.1825,2.0605,170.96,2.635,0.048594,42.21,3.35983,228.97,75.062
2020-04-16 18:00:00,7112.64,5.478,0.186,2.0959,172.55,2.661,0.049247,42.6,3.486,235.19,76.501
2020-04-17 00:00:00,7076.11,5.412,0.1853,2.0968,170.95,2.635,0.048997,42.14,3.43527,232.61,75.992
2020-04-17 06:00:00,7082.41,5.398,0.1923,2.1262,169.62,2.614,0.048731,42.06,3.45776,232.48,75.449
2020-04-17 12:00:00,7051.17,5.374,0.1881,2.1158,170.34,2.616,0.048965,42.19,3.46764,232.06,75.427
2020-04-17 18:00:00,7037.46,5.387,0.188,2.09,170.89,2.615,0.048665,42.21,3.45138,232.23,76.571
2020-04-18 00:00:00,7111.58,5.5,0.1907,2.1411,173.71,2.657,0.04947,42.71,3.55151,234.69,79.004
2020-04-18 06:00:00,7114.3,5.47,0.1928,2.1399,174.36,2.66,0.049244,42.54,3.57508,234.74,78.609
2020-04-18 12:00:00,7199.36,5.57,0.1954,2.2708,182.5,2.7,0.050054,43.44,3.66557,239.53,79.182
2020-04-18 18:00:00,7261.76,5.661,0.1987,2.3328,187.88,2.735,0.0506,44.2,3.78648,244.11,80.207
2020-04-19 00:00:00,7127.85,5.515,0.1927,2.259,180.7,2.653,0.049426,42.88,3.61468,238.42,78.4
2020-04-19 06:00:00,7170.72,5.577,0.1921,2.3045,183.16,2.67,0.049696,43.29,3.67067,238.1,80.394
2020-04-19 12:00:00,7170.0,5.529,0.1909,2.3023,182.34,2.631,0.04935,42.95,3.68257,235.12,82.178
2020-04-19 18:00:00,7130.71,5.49,0.1879,2.2515,180.39,2.602,0.048889,42.28,3.6,231.74,80.319
2020-04-20 00:00:00,7181.24,5.591,0.1924,2.3494,184.19,2.643,0.051994,42.97,3.75019,236.32,82.0
2020-04-20 06:00:00,6972.12,5.389,0.1817,2.1911,175.88,2.586,0.049926,41.26,3.57023,225.99,77.37
2020-04-20 12:00:00,6881.95,5.328,0.177,2.1629,174.12,2.559,0.051375,40.67,3.55909,222.11,76.389
2020-04-20 18:00:00,6838.19,5.232,0.1767,2.1314,170.5,2.513,0.049501,40.27,3.44376,219.36,74.103
2020-04-21 00:00:00,6898.25,5.261,0.1793,2.1772,174.16,2.544,0.050393,40.91,3.5486,221.75,75.712
2020-04-21 06:00:00,6803.88,5.185,0.1763,2.1103,169.47,2.504,0.049623,40.29,3.4224,218.13,73.69
2020-04-21 12:00:00,6905.12,5.265,0.1779,2.1899,172.69,2.551,0.051022,41.22,3.51124,222.46,75.23
2020-04-21 18:00:00,6853.68,5.207,0.1784,2.1511,171.07,2.521,0.05094,40.7,3.46809,219.77,74.636
2020-04-22 00:00:00,6913.95,5.265,0.179,2.208,174.16,2.547,0.052178,40.92,3.529,222.59,77.849
2020-04-22 06:00:00,6965.78,5.308,0.1821,2.2398,175.87,2.557,0.052988,41.1,3.62662,225.05,79.398
2020-04-22 12:00:00,7091.39,5.395,0.1867,2.2897,181.41,2.616,0.053961,41.81,3.63001,231.83,80.317
2020-04-22 18:00:00,7136.84,5.396,0.1872,2.339,183.11,2.626,0.055,41.88,3.68,233.25,80.848
2020-04-23 00:00:00,7109.64,5.331,0.1834,2.3376,181.91,2.591,0.057807,41.49,3.65487,228.75,80.029
2020-04-23 06:00:00,7140.31,5.41,0.1851,2.3845,183.83,2.621,0.061596,41.85,3.67768,231.71,80.858
2020-04-23 12:00:00,7560.23,5.693,0.1913,2.5093,189.61,2.706,0.063987,43.37,3.82552,240.71,82.39
2020-04-23 18:00:00,7488.83,5.598,0.1953,2.4993,185.66,2.682,0.062152,43.0,3.75699,237.7,81.218
2020-04-24 00:00:00,7496.95,5.594,0.1984,2.5896,186.66,2.702,0.06335,43.25,3.82491,237.88,81.732
2020-04-24 06:00:00,7492.73,5.579,0.1987,2.6636,186.28,2.69,0.061515,43.93,3.78912,237.46,81.5
2020-04-24 12:00:00,7517.85,5.633,0.2028,2.7442,188.02,2.712,0.062762,44.68,3.80154,238.74,82.097
2020-04-24 18:00:00,7514.64,5.604,0.2094,2.7169,187.84,2.709,0.061186,44.56,3.78101,238.02,81.347
2020-04-25 00:00:00,7569.0,5.712,0.2123,2.74,194.4,2.738,0.062998,45.42,3.835,242.0,83.122
2020-04-25 06:00:00,7539.22,5.67,0.2143,2.7235,193.72,2.718,0.062216,44.65,3.80749,239.74,82.4
2020-04-25 12:00:00,7549.88,5.726,0.2123,2.8321,194.18,2.705,0.061965,44.43,3.82151,238.48,84.813
2020-04-25 18:00:00,7547.61,5.758,0.2109,2.87,194.42,2.705,0.061826,44.41,3.79071,238.26,85.75
2020-04-26 00:00:00,7543.12,5.782,0.2139,2.7395,192.87,2.698,0.061177,44.26,3.68218,238.13,85.587
2020-04-26 06:00:00,7670.54,5.93,0.2199,2.8486,197.22,2.734,0.062161,45.1,3.79136,243.13,86.673
2020-04-26 12:00:00,7592.38,6.208,0.2238,2.7757,195.01,2.714,0.062899,44.2,3.74205,241.11,84.28
2020-04-26 18:00:00,7706.4,6.249,0.227,2.7671,197.83,2.742,0.062001,44.63,3.72254,246.72,84.135
2020-04-27 00:00:00,7707.82,6.098,0.2205,2.68,195.94,2.764,0.06183,44.5,3.64887,243.08,83.502
2020-04-27 06:00:00,7724.68,6.14,0.2138,2.6815,196.05,2.749,0.062442,44.53,3.62328,241.73,82.942
2020-04-27 12:00:00,7670.05,6.02,0.2096,2.6327,192.14,2.704,0.061904,43.57,3.54047,237.0,81.057
2020-04-27 18:00:00,7789.77,6.132,0.2173,2.7499,196.78,2.748,0.067287,44.53,3.64499,243.02,82.989
2020-04-28 00:00:00,7706.59,6.063,0.212,2.715,194.99,2.715,0.069613,43.99,3.61383,239.6,81.45
2020-04-28 06:00:00,7742.32,6.127,0.2217,2.8005,196.27,2.743,0.070193,44.57,3.69787,241.1,82.401
2020-04-28 12:00:00,7741.03,6.076,0.2161,2.7909,196.06,2.73,0.068603,44.55,3.68326,240.26,81.999
2020-04-28 18:00:00,7755.01,6.183,0.2162,2.7544,196.67,2.771,0.068724,45.8,3.65032,241.65,82.444
2020-04-29 00:00:00,7872.66,6.454,0.2177,2.812,199.76,2.789,0.069252,46.26,3.68451,244.99,83.189
2020-04-29 06:00:00,8144.41,6.634,0.2214,2.8109,208.02,2.867,0.070207,46.88,3.74947,252.47,84.3
2020-04-29 12:00:00,8725.1,6.735,0.223,2.8977,215.52,2.998,0.070738,48.58,3.77452,258.0,84.99
2020-04-29 18:00:00,8793.75,6.763,0.2316,2.9396,215.66,3.01,0.072306,48.85,3.88211,257.83,85.459
2020-04-30 00:00:00,9380.0,6.971,0.2277,3.0072,226.35,3.102,0.073583,50.66,3.94926,273.46,88.068
2020-04-30 06:00:00,8846.29,6.548,0.2101,2.8123,211.79,2.858,0.068085,46.95,3.72431,255.13,83.374
2020-04-30 12:00:00,8560.0,6.394,0.2082,2.7462,205.96,2.803,0.067657,46.35,3.72495,248.06,80.74
2020-04-30 18:00:00,8624.28,6.449,0.2102,2.7563,206.23,2.824,0.06759,46.39,3.712,250.1,80.835
2020-05-01 00:00:00,8818.27,6.645,0.2187,2.8888,214.49,2.9,0.072098,47.8,3.88292,256.7,83.574
2020-05-01 06:00:00,9014.55,6.657,0.2164,2.8736,215.49,2.916,0.07237,48.01,3.8587,259.21,83.378
2020-05-01 12:00:00,8760.16,6.567,0.2142,2.8125,210.92,2.868,0.07183,46.98,3.8101,253.41,82.607
2020-05-01 18:00:00,8829.42,6.658,0.2135,2.7956,212.09,2.873,0.072946,47.11,3.75887,255.01,83.123
2020-05-02 00:00:00,8825.74,6.641,0.2149,2.8006,212.9,2.872,0.072299,47.12,3.7677,254.07,82.888
2020-05-02 06:00:00,8850.0,6.735,0.2149,2.8275,212.49,2.871,0.071821,47.33,3.82098,254.74,82.467
2020-05-02 12:00:00,8979.99,7.441,0.2205,2.8664,214.75,2.94,0.075599,48.99,3.86,259.23,83.808
2020-05-02 18:00:00,8985.58,7.52,0.219,2.8384,214.25,2.943,0.075695,49.26,3.82338,261.26,83.317
2020-05-03 00:00:00,9099.99,7.299,0.2124,2.8095,216.73,2.958,0.07421,49.08,3.78499,261.05,83.21
2020-05-03 06:00:00,9047.92,7.329,0.2125,2.8038,214.17,2.926,0.074089,48.9,3.7763,260.7,82.286
2020-05-03 12:00:00,8823.27,7.261,0.2036,2.712,208.21,2.81,0.072648,47.44,3.66454,249.68,80.926
2020-05-03 18:00:00,8909.95,7.221,0.2061,2.7419,210.24,2.843,0.07317,48.15,3.71734,251.97,81.133
2020-05-04 00:00:00,8615.02,6.784,0.1931,2.6214,198.42,2.675,0.068721,45.85,3.56158,239.53,76.863
2020-05-04 06:00:00,8690.01,6.831,0.1984,2.6549,199.91,2.712,0.069305,45.95,3.54851,241.48,77.448
2020-05-04 12:00:00,8814.47,7.185,0.2073,2.7901,203.85,2.74,0.072243,46.74,3.76788,244.27,78.925
2020-05-04 18:00:00,8883.53,7.236,0.2062,2.7866,206.86,2.775,0.073473,47.07,3.77,246.16,79.784
2020-05-05 00:00:00,9019.77,7.393,0.2086,2.7939,208.88,2.794,0.073389,47.38,3.77001,248.68,80.502
2020-05-05 06:00:00,8857.05,7.156,0.2032,2.7317,203.5,2.73,0.072027,46.22,3.69846,243.97,78.841
2020-05-05 12:00:00,8880.72,7.229,0.209,2.7305,203.79,2.754,0.07227,46.69,3.71608,246.49,79.785
2020-05-05 18:00:00,9028.79,7.204,0.2081,2.7546,205.43,2.773,0.07224,46.58,3.68989,247.27,79.438
2020-05-06 00:00:00,9014.74,7.21,0.2089,2.7694,206.88,2.762,0.072703,46.76,3.73738,247.65,79.665
2020-05-06 06:00:00,9334.9,7.281,0.2087,2.785,210.51,2.819,0.073005,47.44,3.75117,253.01,80.697
2020-05-06 12:00:00,9285.05,7.143,0.2041,2.7434,208.27,2.782,0.072647,46.98,3.68901,249.22,79.667
2020-05-06 18:00:00,9155.79,6.851,0.1967,2.6539,199.26,2.66,0.069887,45.06,3.58798,241.96,77.001
2020-05-07 00:00:00,9283.23,6.981,0.2011,2.7025,204.84,2.708,0.072647,45.78,3.61584,244.68,77.898
2020-05-07 06:00:00,9288.98,6.948,0.2,2.6904,204.25,2.692,0.071172,45.67,3.6047,243.45,77.465
2020-05-07 12:00:00,9849.99,7.032,0.1969,2.6747,208.43,2.725,0.072093,47.0,3.66,247.65,78.45
2020-05-07 18:00:00,10004.77,7.108,0.2046,2.7192,212.47,2.762,0.072285,47.46,3.76444,252.54,78.979
2020-05-08 00:00:00,9877.72,7.057,0.2049,2.7214,210.55,2.731,0.071624,46.97,3.76516,252.98,78.255
2020-05-08 06:00:00,9917.15,7.017,0.2039,2.7239,211.68,2.732,0.071648,47.07,3.7707,252.69,78.203
2020-05-08 12:00:00,9985.65,7.249,0.2178,2.8075,214.18,2.784,0.073673,47.96,3.82112,262.88,80.278
2020-05-08 18:00:00,9810.0,7.148,0.2165,2.7543,211.59,2.756,0.072551,47.74,3.80523,260.6,81.871
2020-05-09 00:00:00,9835.01,7.235,0.217,2.7948,213.82,2.801,0.073524,48.83,3.94602,275.07,82.0
2020-05-09 06:00:00,9637.08,7.085,0.2131,2.8066,210.31,2.766,0.07165,47.38,4.09493,266.62,79.956
2020-05-09 12:00:00,9781.82,7.133,0.2208,2.895,212.96,2.809,0.072438,48.08,4.10203,270.85,81.112
2020-05-09 18:00:00,9537.21,7.06,0.2131,2.8099,210.0,2.751,0.071418,46.94,4.00952,265.31,79.632
2020-05-10 00:00:00,8631.01,6.195,0.1892,2.5498,187.71,2.451,0.063518,41.98,3.67122,234.66,71.775
2020-05-10 06:00:00,8744.99,6.267,0.1925,2.6507,189.96,2.465,0.064775,42.45,3.76905,237.21,73.121
2020-05-10 12:00:00,8529.08,5.988,0.1875,2.4953,184.7,2.36,0.061789,40.9,3.69645,230.43,70.436
2020-05-10 18:00:00,8729.86,6.199,0.1921,2.5628,187.73,2.445,0.064277,42.15,3.76891,233.15,72.4
2020-05-11 00:00:00,8699.93,6.178,0.1937,2.5285,188.15,2.441,0.064455,41.8,3.81728,232.33,71.976
2020-05-11 06:00:00,8934.32,6.195,0.1939,2.5003,189.03,2.448,0.063667,42.11,3.76952,234.52,71.625
2020-05-11 12:00:00,8519.56,5.895,0.1825,2.3945,183.6,2.361,0.062477,40.72,3.56538,225.58,68.962
2020-05-11 18:00:00,8572.4,6.012,0.187,2.426,185.93,2.402,0.062442,41.52,3.57994,235.6,69.977
2020-05-12 00:00:00,8734.9,6.088,0.1922,2.508,188.51,2.438,0.064102,42.15,3.69189,235.3,71.587
2020-05-12 06:00:00,8801.59,6.207,0.1957,2.563,190.89,2.457,0.067548,42.67,3.76747,236.7,74.386
2020-05-12 12:00:00,8883.45,6.137,0.1957,2.5512,191.04,2.446,0.069439,42.46,3.74934,234.62,73.183
2020-05-12 18:00:00,8821.42,6.089,0.1933,2.5135,190.1,2.442,0.07026,42.26,3.69802,233.55,73.322
2020-05-13 00:00:00,8886.26,6.088,0.192,2.4979,190.09,2.44,0.068321,42.17,3.6605,233.14,72.6
2020-05-13 06:00:00,9039.91,6.142,0.1925,2.5453,191.2,2.457,0.069894,42.54,3.72447,235.99,73.621
2020-05-13 12:00:00,9093.65,6.173,0.1936,2.55,196.77,2.519,0.069653,43.11,3.73,237.21,73.857
2020-05-13 18:00:00,9321.26,6.227,0.1955,2.5735,199.92,2.526,0.069995,43.26,3.76902,239.78,73.837
2020-05-14 00:00:00,9438.64,6.176,0.2026,2.5409,199.07,2.517,0.070207,42.93,3.74864,238.07,73.896
2020-05-14 06:00:00,9682.62,6.323,0.1999,2.5632,202.44,2.547,0.069668,43.92,3.8094,242.83,75.214
2020-05-14 12:00:00,9621.87,6.188,0.1946,2.508,198.0,2.536,0.068557,43.24,3.78322,237.81,73.674
2020-05-14 18:00:00,9795.34,6.274,0.1971,2.546,203.4,2.623,0.069285,44.02,3.80605,242.68,74.707
2020-05-15 00:00:00,9501.34,6.2,0.1949,2.5015,199.68,2.594,0.068523,43.16,3.76527,238.07,73.679
2020-05-15 06:00:00,9587.95,6.412,0.196,2.526,200.84,2.639,0.069308,43.5,3.77542,239.91,73.985
2020-05-15 12:00:00,9472.35,6.616,0.1956,2.5098,198.24,2.62,0.068847,43.22,3.73248,238.4,73.761
2020-05-15 18:00:00,9312.1,6.501,0.1916,2.4879,194.7,2.582,0.067296,42.7,3.65902,235.03,72.298
2020-05-16 00:00:00,9457.67,6.705,0.1972,2.5593,200.21,2.646,0.067741,43.42,3.698,238.1,73.689
2020-05-16 06:00:00,9409.5,6.77,0.1968,2.5446,200.25,2.636,0.067672,43.36,3.70555,238.08,74.015
2020-05-16 12:00:00,9318.04,6.631,0.1974,2.5754,198.48,2.601,0.067371,42.89,3.74376,235.05,73.0
2020-05-16 18:00:00,9383.16,6.686,0.1976,2.6312,200.53,2.635,0.06808,43.27,3.76088,236.52,73.671
2020-05-17 00:00:00,9492.44,6.632,0.1994,2.6378,201.05,2.627,0.068505,43.52,3.77846,237.62,75.938
2020-05-17 06:00:00,9524.09,6.644,0.2007,2.6547,201.24,2.631,0.069744,44.14,3.79105,238.95,76.501
2020-05-17 12:00:00,9764.09,6.711,0.1998,2.6355,208.12,2.647,0.070318,44.03,3.79621,243.08,76.143
2020-05-17 18:00:00,9676.63,6.661,0.1978,2.6199,207.05,2.62,0.068804,43.7,3.785,240.44,74.92
2020-05-18 00:00:00,9855.27,6.842,0.2026,2.739,215.56,2.715,0.070767,45.78,3.92473,251.71,77.516
2020-05-18 06:00:00,9627.4,6.75,0.1985,2.735,212.01,2.659,0.069545,45.13,3.87473,247.29,75.695
2020-05-18 12:00:00,9619.0,6.642,0.1988,2.75,211.8,2.628,0.069716,44.97,3.88111,244.77,75.872
2020-05-18 18:00:00,9728.52,6.715,0.2014,2.7587,214.97,2.666,0.070243,45.32,3.8876,248.14,76.01
2020-05-19 00:00:00,9594.81,6.652,0.1985,2.7015,212.25,2.623,0.069111,44.78,3.86409,246.28,75.549
2020-05-19 06:00:00,9749.4,6.651,0.1984,2.7108,212.81,2.63,0.069552,45.01,3.86343,247.89,75.778
2020-05-19 12:00:00,9662.9,6.636,0.1966,2.7923,212.86,2.632,0.069602,45.2,3.87147,245.66,76.202
2020-05-19 18:00:00,9783.76,6.672,0.2007,2.8399,214.71,2.654,0.069786,45.76,3.94978,246.94,77.138
2020-05-20 00:00:00,9745.21,6.648,0.2083,2.833,213.57,2.646,0.070098,45.76,4.04999,246.39,77.477
2020-05-20 06:00:00,9720.0,6.624,0.2094,2.8425,212.89,2.634,0.070028,45.36,4.0573,245.54,77.131
